,addrcode,Year,Month,Cases
3301,8013,2014,8,16
3302,8013,2014,9,21
3303,8013,2014,10,19
3304,8013,2014,11,19
3305,8013,2014,12,0
3306,8013,2015,1,7
3307,8013,2015,2,2
3308,8013,2015,3,0
3309,8013,2015,4,0
3310,8013,2015,5,2
3311,8013,2015,6,4
3312,8013,2015,7,9
3313,8013,2015,8,10
3314,8013,2015,9,5
3315,8013,2015,10,8
3316,8013,2015,11,25
3317,8013,2015,12,11
3318,8013,2016,1,14
3319,8013,2016,2,8
3320,8013,2016,3,5
3321,8013,2016,4,2
3322,8013,2016,5,2
3323,8013,2016,6,2
3324,8013,2016,7,7
3325,8013,2016,8,10
3326,8013,2016,9,2
3327,8013,2016,10,13
3328,8013,2016,11,6
3329,8013,2016,12,5
3330,8013,2017,1,3
3331,8013,2017,2,3
3332,8013,2017,3,3
3333,8013,2017,4,7
3334,8013,2017,5,6
3335,8013,2017,6,5
3336,8013,2017,7,10
3337,8013,2017,8,4
3338,8013,2017,9,4
3339,8013,2017,10,5
3340,8013,2017,11,2
3341,8013,2017,12,1
3342,8013,2018,1,1
3343,8013,2018,2,2
3344,8013,2018,3,3
3345,8013,2018,4,0
3346,8013,2018,5,3
3347,8013,2018,6,0
3348,8014,2014,1,6
3349,8014,2014,2,7
3350,8014,2014,3,11
3351,8014,2014,4,5
3352,8014,2014,5,8
3353,8014,2014,6,31
3354,8014,2014,7,65
3355,8014,2014,8,64
3356,8014,2014,9,35
3357,8014,2014,10,38
3358,8014,2014,11,35
3359,8014,2014,12,25
3360,8014,2015,1,12
3361,8014,2015,2,8
3362,8014,2015,3,3
3363,8014,2015,4,2
3364,8014,2015,5,5
3365,8014,2015,6,7
3366,8014,2015,7,14
3367,8014,2015,8,32
3368,8014,2015,9,22
3369,8014,2015,10,22
3370,8014,2015,11,31
3371,8014,2015,12,20
3372,8014,2016,1,21
3373,8014,2016,2,3
3374,8014,2016,3,1
3375,8014,2016,4,0
3376,8014,2016,5,0
3377,8014,2016,6,0
3378,8014,2016,7,1
3379,8014,2016,8,3
3380,8014,2016,9,4
3381,8014,2016,10,14
3382,8014,2016,11,9
3383,8014,2016,12,13
3384,8014,2017,1,10
3385,8014,2017,2,5
3386,8014,2017,3,5
3387,8014,2017,4,5
3388,8014,2017,5,3
3389,8014,2017,6,6
3390,8014,2017,7,7
3391,8014,2017,8,9
3392,8014,2017,9,4
3393,8014,2017,10,1
3394,8014,2017,11,3
3395,8014,2017,12,2
3396,8014,2018,1,7
3397,8014,2018,2,0
3398,8014,2018,3,3
3399,8014,2018,4,0
3400,8014,2018,5,5
3401,8014,2018,6,0
3402,8015,2014,1,6
3403,8015,2014,2,0
3404,8015,2014,3,2
3405,8015,2014,4,1
3406,8015,2014,5,3
3407,8015,2014,6,5
3408,8015,2014,7,4
3409,8015,2014,8,38
3410,8015,2014,9,11
3411,8015,2014,10,18
3412,8015,2014,11,8
3413,8015,2014,12,0
3414,8015,2015,1,4
3415,8015,2015,2,0
3416,8015,2015,3,4
3417,8015,2015,4,0
3418,8015,2015,5,1
3419,8015,2015,6,1
3420,8015,2015,7,2
3421,8015,2015,8,3
3422,8015,2015,9,2
3423,8015,2015,10,2
3424,8015,2015,11,2
3425,8015,2015,12,8
3426,8015,2016,1,3
3427,8015,2016,2,4
3428,8015,2016,3,2
3429,8015,2016,4,1
3430,8015,2016,5,0
3431,8015,2016,6,1
3432,8015,2016,7,1
3433,8015,2016,8,0
3434,8015,2016,9,2
3435,8015,2016,10,7
3436,8015,2016,11,1
3437,8015,2016,12,1
3438,8015,2017,1,2
3439,8015,2017,2,1
3440,8015,2017,3,4
3441,8015,2017,4,10
3442,8015,2017,5,6
3443,8015,2017,6,1
3444,8015,2017,7,5
3445,8015,2017,8,4
3446,8015,2017,9,6
3447,8015,2017,10,4
3448,8015,2017,11,6
3449,8015,2017,12,8
3450,8015,2018,1,5
3451,8015,2018,2,10
3452,8015,2018,3,14
3453,8015,2018,4,0
3454,8015,2018,5,6
3455,8015,2018,6,0
3456,8016,2014,1,5
3457,8016,2014,2,4
3458,8016,2014,3,4
3459,8016,2014,4,6
3460,8016,2014,5,0
3461,8016,2014,6,1
3462,8016,2014,7,3
3463,8016,2014,8,8
3464,8016,2014,9,11
3465,8016,2014,10,8
3466,8016,2014,11,24
3467,8016,2014,12,17
3468,8016,2015,1,14
3469,8016,2015,2,7
3470,8016,2015,3,5
3471,8016,2015,4,2
3472,8016,2015,5,0
3473,8016,2015,6,5
3474,8016,2015,7,4
3475,8016,2015,8,18
3476,8016,2015,9,5
3477,8016,2015,10,20
3478,8016,2015,11,11
3479,8016,2015,12,10
3480,8016,2016,1,14
3481,8016,2016,2,10
3482,8016,2016,3,8
3483,8016,2016,4,0
3484,8016,2016,5,2
3485,8016,2016,6,1
3486,8016,2016,7,1
3487,8016,2016,8,9
3488,8016,2016,9,5
3489,8016,2016,10,8
3490,8016,2016,11,21
3491,8016,2016,12,5
3492,8016,2017,1,29
3493,8016,2017,2,14
3494,8016,2017,3,10
3495,8016,2017,4,7
3496,8016,2017,5,3
3497,8016,2017,6,9
3498,8016,2017,7,6
3499,8016,2017,8,6
3500,8016,2017,9,2
3501,8016,2017,10,13
3502,8016,2017,11,18
3503,8016,2017,12,13
3504,8016,2018,1,5
3505,8016,2018,2,23
3506,8016,2018,3,10
3507,8016,2018,4,0
3508,8016,2018,5,1
3509,8016,2018,6,1
3510,8017,2014,1,1
3511,8017,2014,2,1
3512,8017,2014,3,0
3513,8017,2014,4,1
3514,8017,2014,5,2
3515,8017,2014,6,3
3516,8017,2014,7,3
3517,8017,2014,8,0
3518,8017,2014,9,0
3519,8017,2014,10,1
3520,8017,2014,11,1
3521,8017,2014,12,0
3522,8017,2015,1,0
3523,8017,2015,2,0
3524,8017,2015,3,2
3525,8017,2015,4,7
3526,8017,2015,5,4
3527,8017,2015,6,14
3528,8017,2015,7,32
3529,8017,2015,8,29
3530,8017,2015,9,10
3531,8017,2015,10,10
3532,8017,2015,11,11
3533,8017,2015,12,8
3534,8017,2016,1,11
3535,8017,2016,2,4
3536,8017,2016,3,6
3537,8017,2016,4,3
3538,8017,2016,5,2
3539,8017,2016,6,5
3540,8017,2016,7,21
3541,8017,2016,8,28
3542,8017,2016,9,25
3543,8017,2016,10,22
3544,8017,2016,11,7
3545,8017,2016,12,1
3546,8017,2017,1,10
3547,8017,2017,2,4
3548,8017,2017,3,4
3549,8017,2017,4,9
3550,8017,2017,5,5
3551,8017,2017,6,2
3552,8017,2017,7,11
3553,8017,2017,8,1
3554,8017,2017,9,2
3555,8017,2017,10,2
3556,8017,2017,11,2
3557,8017,2017,12,2
3558,8017,2018,1,10
3559,8017,2018,2,10
3560,8017,2018,3,3
3561,8017,2018,4,1
3562,8017,2018,5,0
3563,8017,2018,6,0
3564,8018,2014,1,0
3565,8018,2014,2,0
3566,8018,2014,3,0
3567,8018,2014,4,1
3568,8018,2014,5,0
3569,8018,2014,6,1
3570,8018,2014,7,2
3571,8018,2014,8,2
3572,8018,2014,9,1
3573,8018,2014,10,0
3574,8018,2014,11,0
3575,8018,2014,12,0
3576,8018,2015,1,1
3577,8018,2015,2,0
3578,8018,2015,3,2
3579,8018,2015,4,0
3580,8018,2015,5,0
3581,8018,2015,6,4
3582,8018,2015,7,3
3583,8018,2015,8,0
3584,8018,2015,9,0
3585,8018,2015,10,1
3586,8018,2015,11,0
3587,8018,2015,12,1
3588,8018,2016,1,0
3589,8018,2016,2,3
3590,8018,2016,3,0
3591,8018,2016,4,0
3592,8018,2016,5,1
3593,8018,2016,6,3
3594,8018,2016,7,6
3595,8018,2016,8,6
3596,8018,2016,9,5
3597,8018,2016,10,4
3598,8018,2016,11,0
3599,8018,2016,12,0
3600,8018,2017,1,1
3601,8018,2017,2,0
3602,8018,2017,3,0
3603,8018,2017,4,3
3604,8018,2017,5,0
3605,8018,2017,6,1
3606,8018,2017,7,2
3607,8018,2017,8,0
3608,8018,2017,9,0
3609,8018,2017,10,0
3610,8018,2017,11,0
3611,8018,2017,12,2
3612,8018,2018,1,0
3613,8018,2018,2,2
3614,8018,2018,3,1
3615,8018,2018,4,5
3616,8018,2018,5,5
3617,8018,2018,6,2
3618,8019,2014,1,1
3619,8019,2014,2,0
3620,8019,2014,3,0
3621,8019,2014,4,2
3622,8019,2014,5,1
3623,8019,2014,6,0
3624,8019,2014,7,5
3625,8019,2014,8,7
3626,8019,2014,9,4
3627,8019,2014,10,1
3628,8019,2014,11,5
3629,8019,2014,12,3
3630,8019,2015,1,3
3631,8019,2015,2,0
3632,8019,2015,3,3
3633,8019,2015,4,2
3634,8019,2015,5,5
3635,8019,2015,6,5
3636,8019,2015,7,15
3637,8019,2015,8,18
3638,8019,2015,9,9
3639,8019,2015,10,8
3640,8019,2015,11,13
3641,8019,2015,12,9
3642,8019,2016,1,6
3643,8019,2016,2,2
3644,8019,2016,3,2
3645,8019,2016,4,0
3646,8019,2016,5,0
3647,8019,2016,6,0
3648,8019,2016,7,1
3649,8019,2016,8,5
3650,8019,2016,9,11
3651,8019,2016,10,4
3652,8019,2016,11,6
3653,8019,2016,12,4
3654,8019,2017,1,5
3655,8019,2017,2,4
3656,8019,2017,3,0
3657,8019,2017,4,1
3658,8019,2017,5,4
3659,8019,2017,6,8
3660,8019,2017,7,1
3661,8019,2017,8,3
3662,8019,2017,9,4
3663,8019,2017,10,3
3664,8019,2017,11,0
3665,8019,2017,12,2
3666,8019,2018,1,1
3667,8019,2018,2,2
3668,8019,2018,3,6
3669,8019,2018,4,0
3670,8019,2018,5,4
3671,8019,2018,6,0
3672,8020,2014,1,2
3673,8020,2014,2,1
3674,8020,2014,3,1
3675,8020,2014,4,0
3676,8020,2014,5,6
3677,8020,2014,6,5
3678,8020,2014,7,11
3679,8020,2014,8,8
3680,8020,2014,9,12
3681,8020,2014,10,11
3682,8020,2014,11,16
3683,8020,2014,12,4
3684,8020,2015,1,7
3685,8020,2015,2,7
3686,8020,2015,3,1
3687,8020,2015,4,4
3688,8020,2015,5,0
3689,8020,2015,6,7
3690,8020,2015,7,6
3691,8020,2015,8,1
3692,8020,2015,9,1
3693,8020,2015,10,6
3694,8020,2015,11,5
3695,8020,2015,12,7
3696,8020,2016,1,2
3697,8020,2016,2,1
3698,8020,2016,3,0
3699,8020,2016,4,0
3700,8020,2016,5,0
3701,8020,2016,6,3
3702,8020,2016,7,5
3703,8020,2016,8,8
3704,8020,2016,9,9
3705,8020,2016,10,15
3706,8020,2016,11,8
3707,8020,2016,12,16
3708,8020,2017,1,7
3709,8020,2017,2,12
3710,8020,2017,3,12
3711,8020,2017,4,10
3712,8020,2017,5,4
3713,8020,2017,6,17
3714,8020,2017,7,17
3715,8020,2017,8,30
3716,8020,2017,9,17
3717,8020,2017,10,24
3718,8020,2017,11,12
3719,8020,2017,12,11
3720,8020,2018,1,12
3721,8020,2018,2,13
3722,8020,2018,3,8
3723,8020,2018,4,10
3724,8020,2018,5,12
3725,8020,2018,6,0
3726,8021,2014,1,3
3727,8021,2014,2,2
3728,8021,2014,3,1
3729,8021,2014,4,3
3730,8021,2014,5,26
3731,8021,2014,6,29
3732,8021,2014,7,70
3733,8021,2014,8,82
3734,8021,2014,9,62
3735,8021,2014,10,26
3736,8021,2014,11,22
3737,8021,2014,12,12
3738,8021,2015,1,1
3739,8021,2015,2,0
3740,8021,2015,3,1
3741,8021,2015,4,1
3742,8021,2015,5,2
3743,8021,2015,6,11
3744,8021,2015,7,4
3745,8021,2015,8,8
3746,8021,2015,9,2
3747,8021,2015,10,5
3748,8021,2015,11,2
3749,8021,2015,12,1
3750,8021,2016,1,4
3751,8021,2016,2,1
3752,8021,2016,3,1
3753,8021,2016,4,0
3754,8021,2016,5,0
3755,8021,2016,6,2
3756,8021,2016,7,5
3757,8021,2016,8,2
3758,8021,2016,9,5
3759,8021,2016,10,7
3760,8021,2016,11,3
3761,8021,2016,12,0
3762,8021,2017,1,3
3763,8021,2017,2,1
3764,8021,2017,3,3
3765,8021,2017,4,1
3766,8021,2017,5,13
3767,8021,2017,6,8
3768,8021,2017,7,10
3769,8021,2017,8,6
3770,8021,2017,9,8
3771,8021,2017,10,4
3772,8021,2017,11,4
3773,8021,2017,12,1
3774,8021,2018,1,8
3775,8021,2018,2,10
3776,8021,2018,3,12
3777,8021,2018,4,14
3778,8021,2018,5,10
3779,8021,2018,6,0
3780,8022,2014,1,3
3781,8022,2014,2,4
3782,8022,2014,3,2
3783,8022,2014,4,0
3784,8022,2014,5,4
3785,8022,2014,6,9
3786,8022,2014,7,11
3787,8022,2014,8,12
3788,8022,2014,9,8
3789,8022,2014,10,5
3790,8022,2014,11,6
3791,8022,2014,12,3
3792,8022,2015,1,5
3793,8022,2015,2,1
3794,8022,2015,3,2
3795,8022,2015,4,1
3796,8022,2015,5,3
3797,8022,2015,6,6
3798,8022,2015,7,4
3799,8022,2015,8,3
3800,8022,2015,9,7
3801,8022,2015,10,1
3802,8022,2015,11,5
3803,8022,2015,12,1
3804,8022,2016,1,4
3805,8022,2016,2,2
3806,8022,2016,3,0
3807,8022,2016,4,3
3808,8022,2016,5,3
3809,8022,2016,6,3
3810,8022,2016,7,10
3811,8022,2016,8,11
3812,8022,2016,9,14
3813,8022,2016,10,2
3814,8022,2016,11,2
3815,8022,2016,12,8
3816,8022,2017,1,7
3817,8022,2017,2,7
3818,8022,2017,3,10
3819,8022,2017,4,5
3820,8022,2017,5,3
3821,8022,2017,6,8
3822,8022,2017,7,7
3823,8022,2017,8,5
3824,8022,2017,9,3
3825,8022,2017,10,2
3826,8022,2017,11,3
3827,8022,2017,12,5
3828,8022,2018,1,6
3829,8022,2018,2,5
3830,8022,2018,3,0
3831,8022,2018,4,1
3832,8022,2018,5,2
3833,8022,2018,6,0
3834,8023,2014,1,1
3835,8023,2014,2,1
3836,8023,2014,3,2
3837,8023,2014,4,0
3838,8023,2014,5,1
3839,8023,2014,6,2
3840,8023,2014,7,6
3841,8023,2014,8,11
3842,8023,2014,9,7
3843,8023,2014,10,13
3844,8023,2014,11,14
3845,8023,2014,12,4
3846,8023,2015,1,8
3847,8023,2015,2,3
3848,8023,2015,3,2
3849,8023,2015,4,2
3850,8023,2015,5,2
3851,8023,2015,6,1
3852,8023,2015,7,5
3853,8023,2015,8,6
3854,8023,2015,9,3
3855,8023,2015,10,2
3856,8023,2015,11,2
3857,8023,2015,12,7
3858,8023,2016,1,8
3859,8023,2016,2,2
3860,8023,2016,3,0
3861,8023,2016,4,3
3862,8023,2016,5,0
3863,8023,2016,6,1
3864,8023,2016,7,3
3865,8023,2016,8,5
3866,8023,2016,9,8
3867,8023,2016,10,7
3868,8023,2016,11,15
3869,8023,2016,12,7
3870,8023,2017,1,7
3871,8023,2017,2,9
3872,8023,2017,3,2
3873,8023,2017,4,4
3874,8023,2017,5,7
3875,8023,2017,6,3
3876,8023,2017,7,2
3877,8023,2017,8,2
3878,8023,2017,9,1
3879,8023,2017,10,4
3880,8023,2017,11,3
3881,8023,2017,12,0
3882,8023,2018,1,2
3883,8023,2018,2,1
3884,8023,2018,3,1
3885,8023,2018,4,0
3886,8023,2018,5,3
3887,8023,2018,6,0
3888,8101,2014,1,11
3889,8101,2014,2,4
3890,8101,2014,3,11
3891,8101,2014,4,20
3892,8101,2014,5,58
3893,8101,2014,6,76
3894,8101,2014,7,55
3895,8101,2014,8,48
3896,8101,2014,9,35
3897,8101,2014,10,31
3898,8101,2014,11,25
3899,8101,2014,12,18
3900,8101,2015,1,21
3901,8101,2015,2,17
3902,8101,2015,3,13
3903,8101,2015,4,30
3904,8101,2015,5,58
3905,8101,2015,6,112
3906,8101,2015,7,114
3907,8101,2015,8,134
3908,8101,2015,9,92
3909,8101,2015,10,71
3910,8101,2015,11,51
3911,8101,2015,12,23
3912,8101,2016,1,10
3913,8101,2016,2,11
3914,8101,2016,3,13
3915,8101,2016,4,13
3916,8101,2016,5,8
3917,8101,2016,6,16
3918,8101,2016,7,38
3919,8101,2016,8,39
3920,8101,2016,9,33
3921,8101,2016,10,20
3922,8101,2016,11,9
3923,8101,2016,12,15
3924,8101,2017,1,11
3925,8101,2017,2,15
3926,8101,2017,3,18
3927,8101,2017,4,29
3928,8101,2017,5,29
3929,8101,2017,6,26
3930,8101,2017,7,29
3931,8101,2017,8,24
3932,8101,2017,9,24
3933,8101,2017,10,19
3934,8101,2017,11,19
3935,8101,2017,12,13
3936,8101,2018,1,15
3937,8101,2018,2,15
3938,8101,2018,3,23
3939,8101,2018,4,29
3940,8101,2018,5,38
3941,8101,2018,6,0
3942,8102,2014,1,0
3943,8102,2014,2,0
3944,8102,2014,3,0
3945,8102,2014,4,0
3946,8102,2014,5,1
3947,8102,2014,6,5
3948,8102,2014,7,5
3949,8102,2014,8,1
3950,8102,2014,9,4
3951,8102,2014,10,0
3952,8102,2014,11,2
3953,8102,2014,12,0
3954,8102,2015,1,4
3955,8102,2015,2,1
3956,8102,2015,3,0
3957,8102,2015,4,1
3958,8102,2015,5,4
3959,8102,2015,6,4
3960,8102,2015,7,9
3961,8102,2015,8,22
3962,8102,2015,9,21
3963,8102,2015,10,16
3964,8102,2015,11,3
3965,8102,2015,12,2
3966,8102,2016,1,7
3967,8102,2016,2,12
3968,8102,2016,3,4
3969,8102,2016,4,0
3970,8102,2016,5,1
3971,8102,2016,6,2
3972,8102,2016,7,10
3973,8102,2016,8,2
3974,8102,2016,9,1
3975,8102,2016,10,1
3976,8102,2016,11,1
3977,8102,2016,12,0
3978,8102,2017,1,0
3979,8102,2017,2,0
3980,8102,2017,3,2
3981,8102,2017,4,0
3982,8102,2017,5,1
3983,8102,2017,6,0
3984,8102,2017,7,1
3985,8102,2017,8,0
3986,8102,2017,9,1
3987,8102,2017,10,1
3988,8102,2017,11,3
3989,8102,2017,12,1
3990,8102,2018,1,0
3991,8102,2018,2,2
3992,8102,2018,3,2
3993,8102,2018,4,2
3994,8102,2018,5,3
3995,8102,2018,6,0
3996,8103,2014,1,2
3997,8103,2014,2,0
3998,8103,2014,3,0
3999,8103,2014,4,0
4000,8103,2014,5,3
4001,8103,2014,6,22
4002,8103,2014,7,6
4003,8103,2014,8,10
4004,8103,2014,9,5
4005,8103,2014,10,4
4006,8103,2014,11,3
4007,8103,2014,12,3
4008,8103,2015,1,7
4009,8103,2015,2,3
4010,8103,2015,3,9
4011,8103,2015,4,2
4012,8103,2015,5,4
4013,8103,2015,6,1
4014,8103,2015,7,4
4015,8103,2015,8,9
4016,8103,2015,9,5
4017,8103,2015,10,5
4018,8103,2015,11,6
4019,8103,2015,12,2
4020,8103,2016,1,1
4021,8103,2016,2,1
4022,8103,2016,3,4
4023,8103,2016,4,0
4024,8103,2016,5,2
4025,8103,2016,6,3
4026,8103,2016,7,4
4027,8103,2016,8,4
4028,8103,2016,9,0
4029,8103,2016,10,4
4030,8103,2016,11,3
4031,8103,2016,12,2
4032,8103,2017,1,1
4033,8103,2017,2,3
4034,8103,2017,3,1
4035,8103,2017,4,4
4036,8103,2017,5,5
4037,8103,2017,6,1
4038,8103,2017,7,2
4039,8103,2017,8,4
4040,8103,2017,9,1
4041,8103,2017,10,0
4042,8103,2017,11,2
4043,8103,2017,12,1
4044,8103,2018,1,1
4045,8103,2018,2,3
4046,8103,2018,3,7
4047,8103,2018,4,4
4048,8103,2018,5,10
4049,8103,2018,6,0
4050,8104,2014,1,0
4051,8104,2014,2,3
4052,8104,2014,3,3
4053,8104,2014,4,5
4054,8104,2014,5,16
4055,8104,2014,6,26
4056,8104,2014,7,27
4057,8104,2014,8,26
4058,8104,2014,9,11
4059,8104,2014,10,15
4060,8104,2014,11,21
4061,8104,2014,12,10
4062,8104,2015,1,13
4063,8104,2015,2,13
4064,8104,2015,3,1
4065,8104,2015,4,9
4066,8104,2015,5,9
4067,8104,2015,6,34
4068,8104,2015,7,44
4069,8104,2015,8,44
4070,8104,2015,9,48
4071,8104,2015,10,17
4072,8104,2015,11,16
4073,8104,2015,12,9
4074,8104,2016,1,10
4075,8104,2016,2,3
4076,8104,2016,3,6
4077,8104,2016,4,9
4078,8104,2016,5,3
4079,8104,2016,6,8
4080,8104,2016,7,17
4081,8104,2016,8,12
4082,8104,2016,9,1
4083,8104,2016,10,11
4084,8104,2016,11,7
4085,8104,2016,12,3
4086,8104,2017,1,3
4087,8104,2017,2,5
4088,8104,2017,3,5
4089,8104,2017,4,4
4090,8104,2017,5,6
4091,8104,2017,6,14
4092,8104,2017,7,10
4093,8104,2017,8,10
4094,8104,2017,9,15
4095,8104,2017,10,2
4096,8104,2017,11,10
4097,8104,2017,12,9
4098,8104,2018,1,14
4099,8104,2018,2,14
4100,8104,2018,3,14
4101,8104,2018,4,22
4102,8104,2018,5,23
4103,8104,2018,6,0
4104,8105,2014,1,4
4105,8105,2014,2,6
4106,8105,2014,3,8
4107,8105,2014,4,4
4108,8105,2014,5,12
4109,8105,2014,6,14
4110,8105,2014,7,10
4111,8105,2014,8,6
4112,8105,2014,9,5
4113,8105,2014,10,2
4114,8105,2014,11,3
4115,8105,2014,12,5
4116,8105,2015,1,6
4117,8105,2015,2,5
4118,8105,2015,3,2
4119,8105,2015,4,11
4120,8105,2015,5,14
4121,8105,2015,6,18
4122,8105,2015,7,32
4123,8105,2015,8,29
4124,8105,2015,9,8
4125,8105,2015,10,16
4126,8105,2015,11,12
4127,8105,2015,12,8
4128,8105,2016,1,4
4129,8105,2016,2,1
4130,8105,2016,3,0
4131,8105,2016,4,1
4132,8105,2016,5,0
4133,8105,2016,6,8
4134,8105,2016,7,5
4135,8105,2016,8,10
4136,8105,2016,9,2
4137,8105,2016,10,3
4138,8105,2016,11,7
4139,8105,2016,12,8
4140,8105,2017,1,0
4141,8105,2017,2,2
4142,8105,2017,3,2
4143,8105,2017,4,0
4144,8105,2017,5,1
4145,8105,2017,6,3
4146,8105,2017,7,5
4147,8105,2017,8,2
4148,8105,2017,9,0
4149,8105,2017,10,1
4150,8105,2017,11,1
4151,8105,2017,12,3
4152,8105,2018,1,0
4153,8105,2018,2,0
4154,8105,2018,3,1
4155,8105,2018,4,9
4156,8105,2018,5,44
4157,8105,2018,6,0
4158,8106,2014,1,2
4159,8106,2014,2,0
4160,8106,2014,3,2
4161,8106,2014,4,1
4162,8106,2014,5,3
4163,8106,2014,6,4
4164,8106,2014,7,5
4165,8106,2014,8,8
4166,8106,2014,9,4
4167,8106,2014,10,2
4168,8106,2014,11,0
4169,8106,2014,12,0
4170,8106,2015,1,3
4171,8106,2015,2,1
4172,8106,2015,3,0
4173,8106,2015,4,4
4174,8106,2015,5,11
4175,8106,2015,6,8
4176,8106,2015,7,14
4177,8106,2015,8,6
4178,8106,2015,9,2
4179,8106,2015,10,1
4180,8106,2015,11,5
4181,8106,2015,12,1
4182,8106,2016,1,2
4183,8106,2016,2,0
4184,8106,2016,3,0
4185,8106,2016,4,0
4186,8106,2016,5,1
4187,8106,2016,6,2
4188,8106,2016,7,5
4189,8106,2016,8,2
4190,8106,2016,9,2
4191,8106,2016,10,2
4192,8106,2016,11,0
4193,8106,2016,12,1
4194,8106,2017,1,0
4195,8106,2017,2,1
4196,8106,2017,3,2
4197,8106,2017,4,4
4198,8106,2017,5,0
4199,8106,2017,6,0
4200,8106,2017,7,0
4201,8106,2017,8,0
4202,8106,2017,9,0
4203,8106,2017,10,0
4204,8106,2017,11,0
4205,8106,2017,12,0
4206,8106,2018,1,0
4207,8106,2018,2,0
4208,8106,2018,3,2
4209,8106,2018,4,3
4210,8106,2018,5,0
4211,8106,2018,6,0
4212,8107,2014,1,1
4213,8107,2014,2,0
4214,8107,2014,3,0
4215,8107,2014,4,0
4216,8107,2014,5,2
4217,8107,2014,6,2
4218,8107,2014,7,6
4219,8107,2014,8,2
4220,8107,2014,9,3
4221,8107,2014,10,3
4222,8107,2014,11,1
4223,8107,2014,12,0
4224,8107,2015,1,2
4225,8107,2015,2,1
4226,8107,2015,3,1
4227,8107,2015,4,1
4228,8107,2015,5,2
4229,8107,2015,6,2
4230,8107,2015,7,11
4231,8107,2015,8,12
4232,8107,2015,9,10
4233,8107,2015,10,6
4234,8107,2015,11,5
4235,8107,2015,12,1
4236,8107,2016,1,1
4237,8107,2016,2,1
4238,8107,2016,3,0
4239,8107,2016,4,1
4240,8107,2016,5,0
4241,8107,2016,6,1
4242,8107,2016,7,0
4243,8107,2016,8,2
4244,8107,2016,9,0
4245,8107,2016,10,2
4246,8107,2016,11,0
4247,8107,2016,12,0
4248,8107,2017,1,0
4249,8107,2017,2,0
4250,8107,2017,3,0
4251,8107,2017,4,3
4252,8107,2017,5,2
4253,8107,2017,6,5
4254,8107,2017,7,2
4255,8107,2017,8,5
4256,8107,2017,9,5
4257,8107,2017,10,5
4258,8107,2017,11,3
4259,8107,2017,12,1
4260,8107,2018,1,1
4261,8107,2018,2,1
4262,8107,2018,3,0
4263,8107,2018,4,3
4264,8107,2018,5,1
4265,8107,2018,6,0
4266,8108,2014,1,1
4267,8108,2014,2,0
4268,8108,2014,3,2
4269,8108,2014,4,1
4270,8108,2014,5,3
4271,8108,2014,6,7
4272,8108,2014,7,7
4273,8108,2014,8,1
4274,8108,2014,9,3
4275,8108,2014,10,2
4276,8108,2014,11,3
4277,8108,2014,12,0
4278,8108,2015,1,1
4279,8108,2015,2,4
4280,8108,2015,3,2
4281,8108,2015,4,0
4282,8108,2015,5,4
4283,8108,2015,6,12
4284,8108,2015,7,20
4285,8108,2015,8,19
4286,8108,2015,9,5
4287,8108,2015,10,6
4288,8108,2015,11,6
4289,8108,2015,12,0
4290,8108,2016,1,0
4291,8108,2016,2,2
4292,8108,2016,3,0
4293,8108,2016,4,1
4294,8108,2016,5,0
4295,8108,2016,6,1
4296,8108,2016,7,3
4297,8108,2016,8,3
4298,8108,2016,9,4
4299,8108,2016,10,4
4300,8108,2016,11,7
4301,8108,2016,12,3
4302,8108,2017,1,1
4303,8108,2017,2,0
4304,8108,2017,3,5
4305,8108,2017,4,2
4306,8108,2017,5,0
4307,8108,2017,6,3
4308,8108,2017,7,9
4309,8108,2017,8,8
4310,8108,2017,9,0
4311,8108,2017,10,1
4312,8108,2017,11,1
4313,8108,2017,12,1
4314,8108,2018,1,0
4315,8108,2018,2,7
4316,8108,2018,3,2
4317,8108,2018,4,3
4318,8108,2018,5,9
4319,8108,2018,6,0
